time,downloaded,total,chunk_size,speed_kbps
1768055707.1679769,8014912,30424618,8192,665.6792420684276
1768055707.1680176,8023104,30424618,8192,8000.0
1768055707.1782935,8031296,30424618,8192,779.2637862474952
1768055707.1783223,8039488,30424618,8192,8000.0
1768055707.1965048,8047680,30424618,8192,440.26922319471504
1768055707.1965451,8055872,30424618,8192,8000.0
1768055707.2078938,8064064,30424618,8192,705.5669185162056
1768055707.207935,8072256,30424618,8192,8000.0
1768055707.217023,8080448,30424618,8192,881.4164287217528
1768055707.2170575,8088640,30424618,8192,8000.0
1768055707.2357733,8096832,30424618,8192,427.6954181727636
1768055707.2358146,8105024,30424618,8192,8000.0
1768055707.2469707,8113216,30424618,8192,717.8686486343626
1768055707.2470012,8121408,30424618,8192,8000.0
1768055707.2584178,8129600,30424618,8192,701.2991557200097
1768055707.2584512,8137792,30424618,8192,8000.0
1768055707.2812881,8145984,30424618,8192,350.4452842888155
1768055707.281308,8154176,30424618,8192,8000.0
1768055707.292803,8162368,30424618,8192,696.312153359907
1768055707.2928214,8170560,30424618,8192,8000.0
1768055707.3049674,8178752,30424618,8192,659.4946594825219
1768055707.3050075,8186944,30424618,8192,8000.0
1768055707.327342,8195136,30424618,8192,358.4229392427809
1768055707.327397,8203328,30424618,8192,8000.0
1768055707.338153,8211520,30424618,8192,744.5947017414471
1768055707.3381858,8219712,30424618,8192,8000.0
1768055707.3489053,8227904,30424618,8192,747.0142815825683
1768055707.3489354,8236096,30424618,8192,8000.0
1768055707.3597887,8244288,30424618,8192,737.8508236376219
1768055707.3598204,8252480,30424618,8192,8000.0
1768055707.37136,8260672,30424618,8192,694.1431682398072
1768055707.3714232,8268864,30424618,8192,8000.0
1768055707.3899198,8277056,30424618,8192,432.8770093509138
1768055707.389963,8285248,30424618,8192,8000.0
1768055707.401056,8293440,30424618,8192,722.1585274251614
1768055707.4011374,8301632,30424618,8192,8000.0
1768055707.411922,8309824,30424618,8192,742.8454663197117
1768055707.4119797,8318016,30424618,8192,8000.0
1768055707.4221787,8326208,30424618,8192,785.3762910921101
1768055707.422215,8334400,30424618,8192,8000.0
1768055707.433755,8342592,30424618,8192,693.9504863769575
1768055707.433797,8350784,30424618,8192,8000.0
1768055707.4448962,8358976,30424618,8192,721.5983392191158
1768055707.444935,8367168,30424618,8192,8000.0
1768055707.455168,8375360,30424618,8192,782.7558923446392
1768055707.4552062,8383552,30424618,8192,8000.0
1768055707.4663582,8391744,30424618,8192,718.4424218640087
1768055707.4664185,8399936,30424618,8192,8000.0
1768055707.476841,8408128,30424618,8192,768.4327817754714
1768055707.476878,8416320,30424618,8192,8000.0
1768055707.5000186,8424512,30424618,8192,345.94594497067635
1768055707.500079,8432704,30424618,8192,8000.0
1768055707.5152583,8440896,30424618,8192,527.6557586931373
1768055707.5153272,8449088,30424618,8192,8000.0
1768055707.52827,8457280,30424618,8192,621.2192963934591
1768055707.528395,8465472,30424618,8192,8000.0
1768055707.5415215,8473664,30424618,8192,609.988558242452
1768055707.5415444,8481856,30424618,8192,8000.0
1768055707.559176,8490048,30424618,8192,454.0423978399469
1768055707.5592244,8498240,30424618,8192,8000.0
1768055707.570159,8506432,30424618,8192,732.8221895471183
1768055707.570225,8514624,30424618,8192,8000.0
1768055707.5797393,8522816,30424618,8192,842.0432238340826
1768055707.5798607,8531008,30424618,8192,8000.0
1768055707.5951092,8539200,30424618,8192,525.0342887820443
1768055707.5951457,8547392,30424618,8192,8000.0
1768055707.6175776,8555584,30424618,8192,356.88316238697035
1768055707.6176353,8563776,30424618,8192,8000.0
1768055707.6278179,8571968,30424618,8192,786.9987721717864
1768055707.6278684,8580160,30424618,8192,8000.0
1768055707.6385908,8588352,30424618,8192,747.0142734621583
1768055707.6386306,8596544,30424618,8192,8000.0
1768055707.6509616,8604736,30424618,8192,649.6090134655369
1768055707.6510158,8612928,30424618,8192,8000.0
1768055707.663528,8621120,30424618,8192,640.297096537104
1768055707.6635938,8629312,30424618,8192,8000.0
1768055707.6741066,8637504,30424618,8192,762.1515490892552
1768055707.6741593,8645696,30424618,8192,8000.0
1768055707.6908765,8653888,30424618,8192,478.9730801418117
1768055707.690941,8662080,30424618,8192,8000.0
1768055707.7031882,8670272,30424618,8192,653.9955031375987
1768055707.7032356,8678464,30424618,8192,8000.0
1768055707.7143207,8686656,30424618,8192,722.5107306172036
1768055707.714354,8694848,30424618,8192,8000.0
1768055707.7243495,8703040,30424618,8192,801.3141551462595
1768055707.72437,8711232,30424618,8192,8000.0
1768055707.7357216,8719424,30424618,8192,705.4051613570649
1768055707.7357635,8727616,30424618,8192,8000.0
1768055707.746409,8735808,30424618,8192,752.247333976069
1768055707.7464435,8744000,30424618,8192,8000.0
1768055707.758462,8752192,30424618,8192,666.5555803629757
1768055707.758534,8760384,30424618,8192,8000.0
1768055707.772769,8768576,30424618,8192,562.7422436564884
1768055707.7728264,8776768,30424618,8192,8000.0
1768055707.783483,8784960,30424618,8192,751.7101397631438
1768055707.783632,8793152,30424618,8192,8000.0
1768055707.8020554,8801344,30424618,8192,434.4897994776371
1768055707.8020887,8809536,30424618,8192,8000.0
1768055707.813806,8817728,30424618,8192,683.4569277529804
1768055707.8138535,8825920,30424618,8192,8000.0
1768055707.8245544,8834112,30424618,8192,748.2089718712767
1768055707.8245766,8842304,30424618,8192,8000.0
1768055707.8358715,8850496,30424618,8192,709.0815625007739
1768055707.835919,8858688,30424618,8192,8000.0
1768055707.8455985,8866880,30424618,8192,827.5576674439972
1768055707.8456476,8875072,30424618,8192,8000.0
1768055707.8563042,8883264,30424618,8192,751.6536367668707
1768055707.8563607,8891456,30424618,8192,8000.0
1768055707.8667414,8899648,30424618,8192,771.6495929584777
1768055707.866787,8907840,30424618,8192,8000.0
1768055707.8775952,8916032,30424618,8192,740.8985226411935
1768055707.877619,8924224,30424618,8192,8000.0
1768055707.8949893,8932416,30424618,8192,460.98085166753515
1768055707.8950243,8940608,30424618,8192,8000.0
1768055707.905558,8948800,30424618,8192,760.0805649060875
1768055707.9055772,8956992,30424618,8192,8000.0
1768055707.9158108,8965184,30424618,8192,782.3731349417903
1768055707.915831,8973376,30424618,8192,8000.0
1768055707.9307175,8981568,30424618,8192,537.7355950378802
1768055707.93075,8989760,30424618,8192,8000.0
1768055707.9377656,8997952,30424618,8192,1142.122918125667
1768055707.937796,9006144,30424618,8192,8000.0
1768055707.9517837,9014336,30424618,8192,572.3361365385878
1768055707.9518383,9022528,30424618,8192,8000.0
1768055707.9620423,9030720,30424618,8192,784.960166749106
1768055707.9620636,9038912,30424618,8192,8000.0
1768055707.9728918,9047104,30424618,8192,739.3920293706999
1768055707.9729674,9055296,30424618,8192,8000.0
1768055707.9841583,9063488,30424618,8192,719.6380211621686
1768055707.9842186,9071680,30424618,8192,8000.0
1768055707.997619,9079872,30424618,8192,597.6571811087858
1768055707.9976826,9088064,30424618,8192,8000.0
1768055708.008612,9096256,30424618,8192,732.7416435334679
1768055708.0086353,9104448,30424618,8192,8000.0
1768055708.0208864,9112640,30424618,8192,653.7817163584671
1768055708.0209496,9120832,30424618,8192,8000.0
1768055708.0321856,9129024,30424618,8192,712.7647316844569
1768055708.0322182,9137216,30424618,8192,8000.0
1768055708.0436957,9145408,30424618,8192,697.788012783915
1768055708.0437336,9153600,30424618,8192,8000.0
1768055708.0548031,9161792,30424618,8192,723.5431895083753
1768055708.054859,9169984,30424618,8192,8000.0
1768055708.0658312,9178176,30424618,8192,730.246826858381
1768055708.065902,9186368,30424618,8192,8000.0
1768055708.0779717,9194560,30424618,8192,663.7021279078091
1768055708.0780225,9202752,30424618,8192,8000.0
1768055708.0889733,9210944,30424618,8192,731.4419511400932
1768055708.0890117,9219136,30424618,8192,8000.0
1768055708.099761,9227328,30424618,8192,745.1078987882915
1768055708.0997977,9235520,30424618,8192,8000.0
1768055708.1297438,9243712,30424618,8192,267.27248347418356
1768055708.129807,9251904,30424618,8192,8000.0
1768055708.138931,9260096,30424618,8192,878.2522689708951
1768055708.1389883,9268288,30424618,8192,8000.0
1768055708.1499062,9276480,30424618,8192,733.8035784643924
1768055708.149964,9284672,30424618,8192,8000.0
1768055708.161189,9292864,30424618,8192,713.4321403813422
1768055708.1612175,9301056,30424618,8192,8000.0
1768055708.1817377,9309248,30424618,8192,390.070748065349
1768055708.1818373,9317440,30424618,8192,8000.0
1768055708.1926537,9325632,30424618,8192,740.3294402323463
1768055708.1926842,9333824,30424618,8192,8000.0
1768055708.2022054,9342016,30424618,8192,841.2551526474729
1768055708.2022505,9350208,30424618,8192,8000.0
1768055708.218014,9358400,30424618,8192,507.820433150185
1768055708.2180355,9366592,30424618,8192,8000.0
1768055708.2316382,9374784,30424618,8192,588.4905943637552
1768055708.2316608,9382976,30424618,8192,8000.0
1768055708.2434573,9391168,30424618,8192,678.6217188274019
1768055708.2434766,9399360,30424618,8192,8000.0
1768055708.2561398,9407552,30424618,8192,632.4210694487368
1768055708.2562962,9415744,30424618,8192,8000.0
1768055708.2667003,9423936,30424618,8192,770.4234509804985
1768055708.266736,9432128,30424618,8192,8000.0
1768055708.2780416,9440320,30424618,8192,708.3156273108755
1768055708.2780857,9448512,30424618,8192,8000.0
1768055708.2912993,9456704,30424618,8192,605.9412563695078
1768055708.2913315,9464896,30424618,8192,8000.0
1768055708.3026607,9473088,30424618,8192,706.794954795017
1768055708.302691,9481280,30424618,8192,8000.0
1768055708.313076,9489472,30424618,8192,771.0769086178262
1768055708.313111,9497664,30424618,8192,8000.0
1768055708.3222752,9505856,30424618,8192,874.0781246597531
1768055708.322331,9514048,30424618,8192,8000.0
1768055708.3308713,9522240,30424618,8192,937.9433262538
1768055708.3309083,9530432,30424618,8192,8000.0
1768055708.3383174,9538624,30424618,8192,1081.2856498675367
1768055708.338344,9546816,30424618,8192,8000.0
1768055708.3482232,9555008,30424618,8192,810.7505579969495
1768055708.3482583,9563200,30424618,8192,8000.0
1768055708.3581219,9571392,30424618,8192,811.9189659003725
1768055708.3582134,9579584,30424618,8192,8000.0
1768055708.371211,9587776,30424618,8192,615.9863896089619
1768055708.371243,9595968,30424618,8192,8000.0
1768055708.381814,9604160,30424618,8192,757.4681642811051
1768055708.3818357,9612352,30424618,8192,8000.0
1768055708.3858225,9620544,30424618,8192,2009.8987899451415
1768055708.385841,9628736,30424618,8192,8000.0
1768055708.3941429,9636928,30424618,8192,964.5294368779662
1768055708.3941662,9645120,30424618,8192,8000.0
1768055708.405319,9653312,30424618,8192,718.2231118557611
1768055708.4053872,9661504,30424618,8192,8000.0
1768055708.41568,9669696,30424618,8192,778.4524349253214
1768055708.415737,9677888,30424618,8192,8000.0
1768055708.4271417,9686080,30424618,8192,702.543207743271
1768055708.4272184,9694272,30424618,8192,8000.0
1768055708.4413505,9702464,30424618,8192,566.5240884504834
1768055708.4413736,9710656,30424618,8192,8000.0
1768055708.4507554,9718848,30424618,8192,853.4516880134915
1768055708.450776,9727040,30424618,8192,8000.0
1768055708.4657674,9735232,30424618,8192,533.9990525796239
1768055708.465801,9743424,30424618,8192,8000.0
1768055708.470266,9751616,30424618,8192,1794.647484127682
1768055708.4702923,9759808,30424618,8192,8000.0
1768055708.4864087,9768000,30424618,8192,496.65071325027577
1768055708.4864438,9776192,30424618,8192,8000.0
1768055708.4908524,9784384,30424618,8192,1817.6034952421644
1768055708.4908736,9792576,30424618,8192,8000.0
1768055708.4991553,9800768,30424618,8192,967.0010862381147
1768055708.4991834,9808960,30424618,8192,8000.0
1768055708.5095222,9817152,30424618,8192,774.825903411939
1768055708.5095801,9825344,30424618,8192,8000.0
1768055708.517748,9833536,30424618,8192,981.5950909701463
1768055708.5181468,9841728,30424618,8192,8000.0
1768055708.5296926,9849920,30424618,8192,694.1010029290437
1768055708.5297337,9858112,30424618,8192,8000.0
1768055708.5360582,9866304,30424618,8192,1266.804958185532
1768055708.5360813,9874496,30424618,8192,8000.0
1768055708.5463533,9882688,30424618,8192,779.8715165057567
1768055708.5464082,9890880,30424618,8192,8000.0
1768055708.5554235,9899072,30424618,8192,888.9876583201146
1768055708.5554867,9907264,30424618,8192,8000.0
1768055708.5648918,9915456,30424618,8192,852.1063099498305
1768055708.5649505,9923648,30424618,8192,8000.0
1768055708.5724232,9931840,30424618,8192,1072.946988224083
1768055708.5724823,9940032,30424618,8192,8000.0
1768055708.5821345,9948224,30424618,8192,830.3406454454212
1768055708.5821984,9956416,30424618,8192,8000.0
1768055708.593142,9964608,30424618,8192,732.4129309894435
1768055708.5932257,9972800,30424618,8192,8000.0
1768055708.6008997,9980992,30424618,8192,1045.0139814415843
1768055708.600961,9989184,30424618,8192,8000.0
1768055708.6239655,9997376,30424618,8192,347.98192284962255
1768055708.6240177,10005568,30424618,8192,8000.0
1768055708.6407082,10013760,30424618,8192,479.71121455385656
1768055708.640748,10021952,30424618,8192,8000.0
1768055708.6459816,10030144,30424618,8192,1532.6845172838928
1768055708.6460376,10038336,30424618,8192,8000.0
1768055708.6511161,10046528,30424618,8192,1578.6565827907848
1768055708.6511471,10054720,30424618,8192,8000.0
1768055708.663318,10062912,30424618,8192,657.8135954774933
1768055708.6633413,10071104,30424618,8192,8000.0
1768055708.6687903,10079296,30424618,8192,1470.5882409738963
1768055708.668821,10087488,30424618,8192,8000.0
1768055708.6816087,10095680,30424618,8192,626.0809691938395
1768055708.6816964,10103872,30424618,8192,8000.0
1768055708.686674,10112064,30424618,8192,1612.7731842780358
1768055708.6866949,10120256,30424618,8192,8000.0
1768055708.6979983,10128448,30424618,8192,708.4222577659372
1768055708.6980364,10136640,30424618,8192,8000.0
1768055708.703502,10144832,30424618,8192,1466.0338310789336
1768055708.7035286,10153024,30424618,8192,8000.0
1768055708.7146926,10161216,30424618,8192,717.7398369218336
1768055708.71477,10169408,30424618,8192,8000.0
1768055708.7211277,10177600,30424618,8192,1262.0685162233053
1768055708.721195,10185792,30424618,8192,8000.0
1768055708.7365072,10193984,30424618,8192,522.9544326821248
1768055708.736554,10202176,30424618,8192,8000.0
1768055708.7565546,10210368,30424618,8192,400.24014321204584
1768055708.7565935,10218560,30424618,8192,8000.0
1768055708.767414,10226752,30424618,8192,740.0555036807972
1768055708.767452,10234944,30424618,8192,8000.0
1768055708.7776756,10243136,30424618,8192,783.323052170385
1768055708.777705,10251328,30424618,8192,8000.0
1768055708.7861576,10259520,30424618,8192,947.7213208649292
1768055708.786191,10267712,30424618,8192,8000.0
1768055708.7941043,10275904,30424618,8192,1012.2610126057506
1768055708.7941334,10284096,30424618,8192,8000.0
1768055708.8046656,10292288,30424618,8192,760.2828231153583
1768055708.8047063,10300480,30424618,8192,8000.0
1768055708.815756,10308672,30424618,8192,724.6967593522423
1768055708.8157861,10316864,30424618,8192,8000.0
1768055708.8227322,10325056,30424618,8192,1153.469065090426
1768055708.8227587,10333248,30424618,8192,8000.0
1768055708.8317943,10341440,30424618,8192,886.2792841279933
1768055708.831822,10349632,30424618,8192,8000.0
1768055708.8391218,10357824,30424618,8192,1097.6496627001684
1768055708.8392806,10366016,30424618,8192,8000.0
1768055708.8485687,10374208,30424618,8192,862.6173903358224
1768055708.8486145,10382400,30424618,8192,8000.0
